timescrape,longitude,latitude,timescrape,longitude,latitude
1507221796,113.477187,22.895321,10.0,0.00019899999999495321,0.0017659999999999343
1507221809,113.477602,22.897223,13.0,0.00041500000000382897,0.0019020000000011805
1507221821,113.478256,22.899104,12.0,0.0006539999999972679,0.0018810000000009097
1507221835,113.479085,22.900853,14.0,0.0008289999999959718,0.0017490000000002226
1507221847,113.480051,22.902535,12.0,0.0009660000000053515,0.001681999999998851
1507221861,113.481103,22.904216,14.0,0.0010520000000013852,0.0016810000000013758
1507221873,113.482084,22.905846,12.0,0.0009809999999959018,0.001629999999998688
1507221885,113.482914,22.907561,12.0,0.0008299999999934471,0.0017150000000007992
1507221896,113.483544,22.909376,11.0,0.0006300000000010186,0.0018150000000005662
1507221896,113.483544,22.909376,0.0,0.0,0.0
1507221909,113.483998,22.911309,13.0,0.0004540000000048394,0.00193299999999752
1507221919,113.484246,22.913059,10.0,0.0002479999999991378,0.0017500000000012506
1507221929,113.484413,22.914843,10.0,0.00016700000000469117,0.001784000000000674
1507221940,113.484469,22.916728,11.0,5.600000000072214e-05,0.0018849999999979161
1507221951,113.484382,22.918761,11.0,-8.700000000771979e-05,0.0020330000000008397
1507221962,113.484166,22.920647,11.0,-0.0002159999999946649,0.001885999999998944
1507221973,113.483871,22.922398,11.0,-0.0002950000000083719,0.0017510000000022785
1507221982,113.483489,22.924134,9.0,-0.00038199999998767,0.0017359999999975173
1507221993,113.482987,22.925868,11.0,-0.0005020000000115488,0.0017340000000025668
1507222003,113.482397,22.927538,10.0,-0.0005899999999883221,0.0016699999999971737
1507222013,113.481623,22.929307,10.0,-0.0007740000000069358,0.0017690000000030182
1507222025,113.480746,22.931011,12.0,-0.0008770000000026812,0.0017040000000001498
1507222035,113.479813,22.932598,10.0,-0.0009330000000034033,0.0015869999999971185
1507222045,113.478753,22.934167,10.0,-0.001059999999995398,0.0015689999999999316
1507222055,113.477628,22.935721,10.0,-0.001125000000001819,0.0015540000000022758
1507222065,113.476488,22.937209,10.0,-0.0011399999999923693,0.0014879999999983795
1507222075,113.475356,22.938712,10.0,-0.0011319999999983565,0.001502999999999588
1507222085,113.474231,22.940232,10.0,-0.001125000000001819,0.0015200000000028524
1507222095,113.473083,22.94177,10.0,-0.001148000000000593,0.0015380000000000393
1507222105,113.47199,22.943239,10.0,-0.001092999999997346,0.001468999999996612
1507222116,113.470842,22.944777,11.0,-0.001148000000000593,0.0015380000000000393
1507222128,113.469629,22.946479,12.0,-0.001213000000007014,0.0017020000000016466
1507222139,113.468553,22.948118,11.0,-0.0010759999999976344,0.0016390000000008342
1507222149,113.467635,22.949637,10.0,-0.0009179999999986421,0.0015189999999982717
1507222160,113.466742,22.951322,11.0,-0.0008930000000049176,0.001685000000001935
1507222172,113.465873,22.953209,12.0,-0.0008689999999944575,0.001886999999999972
1507222183,113.465163,22.954995,11.0,-0.00070999999999799,0.0017859999999991771
1507222195,113.464485,22.956914,12.0,-0.000678000000007728,0.0019190000000008922
1507222206,113.463862,22.958832,11.0,-0.0006229999999902702,0.0019179999999998643
1507222218,113.463352,22.960818,12.0,-0.0005100000000055616,0.001985999999998711
1507222230,113.462969,22.962804,12.0,-0.0003829999999993561,0.001985999999998711
1507222243,113.462666,22.964703,13.0,-0.0003030000000023847,0.0018990000000016494
1507222256,113.462467,22.966638,13.0,-0.00019899999999495321,0.001934999999999576
1507222270,113.462355,22.968655,14.0,-0.00011200000000144428,0.0020169999999986032
1507222283,113.462339,22.970624,13.0,-1.6000000002236447e-05,0.001969000000002552
1507222295,113.462355,22.972541,12.0,1.6000000002236447e-05,0.0019169999999988363
1507222307,113.46238,22.97446,12.0,2.4999999993724487e-05,0.0019190000000008922
1507222319,113.462324,22.976443,12.0,-5.600000000072214e-05,0.00198299999999918
1507222330,113.462069,22.97846,11.0,-0.00025499999999567535,0.0020169999999986032
1507222343,113.461694,22.980464,13.0,-0.0003750000000053433,0.0020040000000030034
1507222353,113.461175,22.982316,10.0,-0.0005189999999970496,0.0018519999999995207
1507222364,113.460569,22.984,11.0,-0.0006059999999905585,0.001684000000000907
1507222374,113.459843,22.985636,10.0,-0.0007260000000002265,0.0016359999999977504
1507222385,113.458941,22.987323,11.0,-0.0009020000000106165,0.0016870000000004381
1507222396,113.45792,22.988958,11.0,-0.0010209999999943875,0.0016350000000002751
1507222407,113.456795,22.990529,11.0,-0.001125000000001819,0.0015709999999984348
1507222419,113.455558,22.992182,12.0,-0.0012370000000032633,0.0016530000000010148
1507222430,113.454353,22.993736,11.0,-0.0012049999999987904,0.001553999999998723
1507222441,113.453092,22.995405,11.0,-0.0012609999999995125,0.0016690000000032512
1507222452,113.452015,22.996823,11.0,-0.0010769999999951096,0.0014179999999974768
1507222462,113.450913,22.99826,10.0,-0.001102000000003045,0.0014369999999992444
1507222471,113.449836,22.999679,9.0,-0.0010769999999951096,0.0014190000000020575
1507222482,113.448686,23.001232,11.0,-0.0011500000000097543,0.0015530000000012478
1507222494,113.447545,23.002952,12.0,-0.0011409999999898446,0.0017199999999988336
1507222505,113.446746,23.004704,11.0,-0.0007990000000006603,0.0017519999999997538
1507222515,113.446395,23.006422,10.0,-0.00035100000000909404,0.0017180000000003304
1507222527,113.446539,23.008472,12.0,0.00014400000000591717,0.0020500000000005514
1507222539,113.447306,23.010356,12.0,0.0007669999999961874,0.0018840000000004409
1507222551,113.448623,23.01192,12.0,0.0013170000000002346,0.0015639999999983445
1507222563,113.450284,23.013102,12.0,0.0016609999999985803,0.0011820000000000164
1507222575,113.452112,23.014131,12.0,0.0018280000000032715,0.0010289999999990584
1507222587,113.453979,23.015228,12.0,0.001867000000004282,0.001097000000001458
1507222597,113.455536,23.016243,10.0,0.0015569999999911488,0.001014999999998878
1507222608,113.457052,23.017356,11.0,0.0015160000000093987,0.0011130000000001417
1507222618,113.458552,23.018469,10.0,0.0014999999999929514,0.0011130000000001417
1507222628,113.460029,23.019601,10.0,0.0014770000000083883,0.0011320000000019093
1507222638,113.461529,23.02073,10.0,0.0014999999999929514,0.0011289999999988254
1507222648,113.462957,23.021863,10.0,0.0014280000000042037,0.0011329999999993845
1507222658,113.464322,23.023092,10.0,0.0013649999999927331,0.0012289999999985923
1507222668,113.465542,23.024422,10.0,0.0012200000000035516,0.00133000000000294
1507222678,113.466659,23.025888,10.0,0.0011170000000078062,0.0014659999999970807
1507222687,113.467625,23.027468,9.0,0.0009659999999911406,0.001580000000000581
1507222698,113.468454,23.029169,11.0,0.0008289999999959718,0.0017010000000006187
1507222708,113.469093,23.030918,10.0,0.0006390000000067175,0.0017490000000002226
1507222718,113.469524,23.032668,10.0,0.0004310000000060654,0.0017500000000012506
1507222729,113.469779,23.034518,11.0,0.00025499999999567535,0.0018499999999974648
1507222741,113.469867,23.036469,12.0,8.799999999098418e-05,0.0019510000000018124
1507222753,113.469803,23.038352,12.0,-6.399999999473494e-05,0.001882999999999413
1507222765,113.469708,23.040269,12.0,-9.500000000173259e-05,0.0019169999999988363
1507222777,113.469684,23.042238,12.0,-2.3999999996249244e-05,0.001969000000002552
1507222789,113.469804,23.044138,12.0,0.00011999999999545707,0.0018999999999991246
1507222802,113.470019,23.046106,13.0,0.00021499999999718966,0.001968000000001524
1507222815,113.470314,23.047954,13.0,0.0002950000000083719,0.0018479999999989616
1507222829,113.470785,23.04987,14.0,0.0004710000000045511,0.0019159999999978083
1507222843,113.471367,23.051787,14.0,0.0005819999999943093,0.001917000000002389
1507222857,113.472077,23.053686,14.0,0.00070999999999799,0.0018989999999980967
1507222871,113.472883,23.055501,14.0,0.0008059999999971978,0.0018150000000005662
1507222885,113.473777,23.057316,14.0,0.0008940000000023929,0.0018150000000005662
1507222901,113.474758,23.059016,16.0,0.0009809999999959018,0.0016999999999995907
1507222986,113.475986,23.060945,85.0,0.0012280000000117752,0.0019290000000005136
1507223080,113.477326,23.062909,94.0,0.0013399999999990087,0.001964000000000965
1507223199,113.478211,23.064225,119.0,0.000884999999996694,0.0013159999999992067
1507223249,113.479424,23.066022,50.0,0.0012129999999928032,0.0017969999999998265
1507223489,113.481338,23.068802,240.0,0.0019139999999993051,0.002780000000001337
1507223585,113.482598,23.070649,96.0,0.0012600000000020373,0.0018469999999979336
1507223702,113.484113,23.072846,117.0,0.0015149999999977126,0.0021969999999988943
1507223822,113.48487,23.073944,120.0,0.0007570000000072241,0.0010980000000024859
1507223944,113.485357,23.074643,122.0,0.0004869999999925767,0.0006989999999973406
1507224062,113.485716,23.07524,118.0,0.00035900000000310683,0.0005970000000026232
1507224182,113.486569,23.076438,120.0,0.000853000000006432,0.0011979999999987
1507224300,113.488977,23.080017,118.0,0.0024080000000026303,0.0035790000000019973
1507224300,113.488977,23.080017,0.0,0.0,0.0
1507224300,113.488977,23.080017,0.0,0.0,0.0
1507224300,113.488977,23.080017,0.0,0.0,0.0
1507224303,113.487693,23.078004,3.0,-0.0012840000000124974,-0.002013000000001597
1507224423,113.488714,23.079517,120.0,0.0010210000000085984,0.0015129999999992094
1507224570,113.489471,23.080916,147.0,0.0007569999999930133,0.001398999999999262
1507224682,113.490652,23.082465,112.0,0.0011810000000025411,0.0015490000000006887
1507224682,113.490652,23.082465,0.0,0.0,0.0
1507224690,113.490755,23.082631,8.0,0.00010299999999574538,0.0001660000000001105
1507224810,113.491752,23.084044,120.0,0.0009970000000123491,0.0014129999999994425
1507224825,113.491856,23.084194,15.0,0.00010399999999322063,0.00015000000000142677
1507224908,113.493235,23.086159,83.0,0.001379000000000019,0.00196499999999844
1507225028,113.493458,23.086524,120.0,0.0002230000000054133,0.00036500000000216914
1507225147,113.494391,23.087872,119.0,0.0009329999999891925,0.0013480000000001269
1507225253,113.49597,23.089834,106.0,0.0015790000000066584,0.001961999999998909
1507225301,113.497413,23.091313,48.0,0.001442999999994754,0.001478999999999786
1507225356,113.499326,23.092243,55.0,0.00191300000000183,0.0009300000000003195
1507225384,113.501439,23.092335,28.0,0.002113000000008469,9.199999999864872e-05
1507225405,113.503527,23.092379,21.0,0.002088000000000534,4.400000000259752e-05
1507225424,113.505704,23.092522,19.0,0.0021769999999889933,0.0001429999999977838
1507225441,113.507776,23.09285,17.0,0.0020720000000125083,0.0003279999999996619
1507225457,113.509833,23.09326,16.0,0.0020569999999935362,0.0004100000000022419
1507225473,113.511914,23.093672,16.0,0.0020810000000039963,0.0004120000000007451
1507225487,113.513859,23.094064,14.0,0.001944999999992092,0.00039199999999794954
1507225501,113.515916,23.094544,14.0,0.002057000000007747,0.00047999999999959186
1507225514,113.517909,23.095121,13.0,0.0019929999999988013,0.0005769999999998277
1507225527,113.519974,23.095749,13.0,0.00206500000000176,0.0006280000000025154
1507225541,113.522063,23.096243,14.0,0.002088999999998009,0.0004939999999997724
1507225553,113.524096,23.096669,12.0,0.002032999999997287,0.0004259999999973729
1507225565,113.526201,23.097113,12.0,0.0021050000000002456,0.0004440000000016653
1507225575,113.528178,23.097524,10.0,0.001976999999996565,0.00041099999999971715
1507225586,113.53002,23.097921,11.0,0.0018419999999963466,0.0003969999999995366
1507225596,113.531862,23.098298,10.0,0.0018420000000105574,0.00037700000000029377
1507225607,113.533824,23.098709,11.0,0.0019619999999918036,0.00041099999999971715
1507225619,113.535873,23.09914,12.0,0.0020489999999995234,0.00043099999999896
1507225631,113.537891,23.09955,12.0,0.0020180000000067366,0.0004100000000022419
1507225643,113.539901,23.099777,12.0,0.002009999999998513,0.000226999999998867
1507225655,113.541951,23.09969,12.0,0.0020499999999969987,-8.700000000061436e-05
1507225666,113.544024,23.099217,11.0,0.0020729999999957727,-0.0004729999999995016
1507225678,113.546018,23.098362,12.0,0.0019940000000104874,-0.0008549999999978297
1507225689,113.547646,23.097241,11.0,0.0016279999999966321,-0.0011210000000012599
1507225699,113.548946,23.095988,10.0,0.001300000000000523,-0.001253000000001947
1507225711,113.550127,23.094435,12.0,0.0011810000000025411,-0.0015529999999976951
1507225723,113.551156,23.092648,12.0,0.0010290000000026112,-0.001787000000000205
1507225735,113.552033,23.090863,12.0,0.0008769999999884703,-0.001785000000001702
1507225747,113.552935,23.089126,12.0,0.0009020000000106165,-0.0017369999999985453
1507225758,113.553812,23.087406,11.0,0.0008769999999884703,-0.0017199999999988336
1507225770,113.554634,23.085655,12.0,0.0008219999999994343,-0.0017510000000022785
1507225783,113.555376,23.083853,13.0,0.0007420000000024629,-0.0018019999999978609
1507225794,113.555991,23.082001,11.0,0.0006150000000104683,-0.0018519999999995207
1507225806,113.556493,23.080149,12.0,0.0005019999999973379,-0.0018520000000030734
1507225818,113.55686,23.078264,12.0,0.00036699999999711963,-0.0018849999999979161
1507225830,113.55686,23.076329,12.0,0.0,-0.001934999999999576
1507225843,113.556509,23.074413,13.0,-0.0003509999999948832,-0.001916000000001361
1507225854,113.556094,23.072481,11.0,-0.00041500000000382897,-0.0019320000000000448
1507225866,113.555679,23.070529,12.0,-0.00041500000000382897,-0.0019519999999992876
1507225878,113.555247,23.068545,12.0,-0.00043200000000354066,-0.001984000000000208
1507225889,113.55484,23.066681,11.0,-0.0004069999999956053,-0.001864000000001198
1507225900,113.554449,23.064863,11.0,-0.0003909999999933689,-0.0018180000000000973
1507225912,113.554066,23.062997,12.0,-0.0003829999999993561,-0.0018659999999997012
1507225926,113.553659,23.061113,14.0,-0.0004070000000098162,-0.0018840000000004409
1507225939,113.553268,23.059213,13.0,-0.0003909999999933689,-0.0018999999999991246
1507225952,113.552829,23.057247,13.0,-0.0004390000000000782,-0.001965999999999468
1507225964,113.552454,23.055397,12.0,-0.0003750000000053433,-0.0018500000000010175
1507225976,113.552135,23.053513,12.0,-0.0003189999999904103,-0.0018840000000004409
1507225987,113.551935,23.051613,11.0,-0.0002000000000066393,-0.0018999999999991246
1507226000,113.551879,23.049712,13.0,-5.600000000072214e-05,-0.0019010000000001526
1507226013,113.551967,23.047727,13.0,8.800000000519503e-05,-0.0019850000000012358
1507226026,113.552198,23.04581,13.0,0.0002309999999994261,-0.0019169999999988363
1507226040,113.552581,23.043958,14.0,0.0003829999999993561,-0.0018519999999995207
1507226056,113.553099,23.04209,16.0,0.0005179999999995744,-0.0018679999999982044
1507226072,113.55373,23.040322,16.0,0.0006309999999984939,-0.0017680000000019902
1507226088,113.554543,23.038501,16.0,0.0008129999999937354,-0.0018209999999996285
1507226104,113.555469,23.036715,16.0,0.0009260000000068658,-0.0017859999999991771
